v АК,v ЦН,height
0.4213065326633166,0.33899497487437186,34.529
0.42763819095477384,0.33899497487437186,34.529
0.43396984924623117,0.33899497487437186,34.529
0.44030150753768843,0.33899497487437186,34.529
0.4466331658291457,0.33899497487437186,34.529
0.452964824120603,0.33899497487437186,34.529
0.4592964824120603,0.33899497487437186,34.529
0.46562814070351755,0.33899497487437186,34.529
0.47195979899497487,0.33899497487437186,34.529
0.47829145728643213,0.33899497487437186,34.529
0.4846231155778894,0.33899497487437186,34.529
0.4909547738693467,0.33899497487437186,34.529
0.497286432160804,0.33899497487437186,34.529
0.5036180904522612,0.33899497487437186,34.529
0.5099497487437186,0.33899497487437186,34.571325
0.5162814070351758,0.33899497487437186,34.571325
0.5226130653266331,0.33899497487437186,34.571325
0.5289447236180904,0.33899497487437186,34.571325
0.5352763819095476,0.33899497487437186,34.61365
0.541608040201005,0.33899497487437186,34.6983
0.5479396984924623,0.33899497487437186,34.6983
0.5542713567839196,0.33899497487437186,34.6983
0.5606030150753768,0.33899497487437186,34.6983
0.5669346733668341,0.33899497487437186,34.6983
0.5732663316582913,0.33899497487437186,34.78295
0.5795979899497488,0.33899497487437186,34.78295
0.585929648241206,0.33899497487437186,34.867599999999996
0.5922613065326632,0.33899497487437186,34.95225
0.5985929648241206,0.33899497487437186,35.03689999999999
0.6049246231155778,0.33899497487437186,35.03689999999999
0.6112562814070351,0.33899497487437186,35.03689999999999
0.6175879396984925,0.33899497487437186,35.03689999999999
0.6239195979899497,0.33899497487437186,35.03689999999999
0.630251256281407,0.33899497487437186,35.079224999999994
0.6365829145728643,0.33899497487437186,35.079224999999994
0.6429145728643215,0.33899497487437186,35.16387499999999
0.6492462311557788,0.33899497487437186,35.16387499999999
0.6555778894472362,0.33899497487437186,35.24852499999999
0.6619095477386934,0.33899497487437186,35.24852499999999
0.6682412060301507,0.33899497487437186,35.24852499999999
0.674572864321608,0.33899497487437186,35.33317499999999
0.6809045226130652,0.33899497487437186,35.460149999999985
0.6872361809045225,0.33899497487437186,35.54479999999999
0.6935678391959799,0.33899497487437186,35.587124999999986
0.6998994974874371,0.33899497487437186,35.587124999999986
0.7062311557788944,0.33899497487437186,35.587124999999986
0.7125628140703517,0.33899497487437186,35.71409999999999
0.7188944723618089,0.33899497487437186,35.71409999999999
0.7252261306532662,0.33899497487437186,35.756424999999986
0.7315577889447236,0.33899497487437186,35.798749999999984
0.7378894472361808,0.33899497487437186,35.88339999999998
0.7442211055276381,0.33899497487437186,35.968049999999984
0.7505527638190954,0.33899497487437186,36.01037499999998
0.7568844221105526,0.33899497487437186,36.09502499999998
0.7632160804020099,0.33899497487437186,36.137349999999984
0.7695477386934673,0.33899497487437186,36.137349999999984
0.7758793969849245,0.33899497487437186,36.17967499999998
0.7822110552763818,0.33899497487437186,36.17967499999998
0.7885427135678391,0.33899497487437186,36.22199999999998
0.7948743718592963,0.33899497487437186,36.22199999999998
0.8012060301507536,0.33899497487437186,36.22199999999998
0.807537688442211,0.33899497487437186,36.22199999999998
0.8138693467336682,0.33899497487437186,36.22199999999998
0.8202010050251256,0.33899497487437186,36.02694999999998
0.8265326633165828,0.33899497487437186,36.02694999999998
0.83286432160804,0.33899497487437186,35.92942499999997
0.8391959798994975,0.33899497487437186,35.73437499999997
0.8455276381909547,0.33899497487437186,35.63684999999997
0.8518592964824119,0.33899497487437186,35.53932499999997
0.8581909547738693,0.33899497487437186,35.34427499999997
0.8645226130653265,0.33899497487437186,35.24674999999996
0.8708542713567837,0.33899497487437186,35.24674999999996
0.8771859296482412,0.33899497487437186,35.14922499999996
0.8835175879396984,0.33899497487437186,35.14922499999996
0.8898492462311556,0.33899497487437186,34.85664999999996
0.896180904522613,0.33899497487437186,34.759124999999955
0.9025125628140702,0.33899497487437186,34.66159999999995
0.9088442211055274,0.33899497487437186,34.56407499999995
0.9151758793969849,0.33899497487437186,34.36902499999995
0.9215075376884421,0.33899497487437186,34.36902499999995
0.9278391959798993,0.33899497487437186,34.17397499999994
0.9341708542713567,0.33899497487437186,34.17397499999994
0.9405025125628139,0.33899497487437186,34.076449999999944
0.9468341708542711,0.33899497487437186,34.076449999999944
0.9531658291457286,0.33899497487437186,33.97892499999994
0.9594974874371858,0.33899497487437186,33.88139999999994
0.965829145728643,0.33899497487437186,33.78387499999994
0.9721608040201004,0.33899497487437186,33.68634999999993
0.9784924623115576,0.33899497487437186,33.68634999999993
0.9848241206030148,0.33899497487437186,33.68634999999993
0.9911557788944723,0.33899497487437186,33.68634999999993
0.9974874371859295,0.33899497487437186,33.68634999999993
1.0038190954773867,0.33899497487437186,33.588824999999936
1.0101507537688441,0.33899497487437186,33.588824999999936
1.0164824120603013,0.33899497487437186,33.588824999999936
1.0228140703517585,0.33899497487437186,33.588824999999936
1.029145728643216,0.33899497487437186,33.588824999999936
1.0354773869346732,0.33899497487437186,33.49129999999993
1.0418090452261304,0.33899497487437186,33.393774999999934
1.0481407035175878,0.33899497487437186,33.393774999999934
1.054472361809045,0.33899497487437186,33.29624999999993
1.0608040201005025,0.33899497487437186,33.29624999999993
1.0671356783919597,0.33899497487437186,33.198724999999925
1.0734673366834169,0.33899497487437186,33.00367499999992
1.0797989949748743,0.33899497487437186,32.80862499999992
1.0861306532663315,0.33899497487437186,32.71109999999992
1.0924623115577887,0.33899497487437186,32.41852499999992
1.0987939698492462,0.33899497487437186,32.32099999999991
1.1051256281407034,0.33899497487437186,32.32099999999991
1.1114572864321606,0.33899497487437186,32.681724999999915
1.117788944723618,0.33899497487437186,32.681724999999915
1.1241206030150752,0.33899497487437186,33.40317499999992
1.1304522613065324,0.33899497487437186,34.124624999999924
1.1367839195979899,0.33899497487437186,34.485349999999926
1.143115577889447,0.33899497487437186,34.84607499999993
1.1494472361809043,0.33899497487437186,36.28897499999994
1.1557788944723617,0.33899497487437186,36.64969999999994
1.162110552763819,0.33899497487437186,37.37114999999994
1.1684422110552761,0.33899497487437186,37.731874999999945
1.1747738693467336,0.33899497487437186,38.09259999999995
1.1811055276381908,0.33899497487437186,38.09259999999995
1.187437185929648,0.33899497487437186,38.81404999999995
1.1937688442211054,0.33899497487437186,38.81404999999995
1.2001005025125626,0.33899497487437186,39.174774999999954
1.2064321608040198,0.33899497487437186,39.535499999999956
1.2127638190954773,0.33899497487437186,39.89622499999996
1.2190954773869345,0.33899497487437186,40.61767499999996
1.2254271356783917,0.33899497487437186,40.978399999999965
1.231758793969849,0.33899497487437186,40.978399999999965
1.2380904522613063,0.33899497487437186,41.33912499999997
1.2444221105527635,0.33899497487437186,41.33912499999997
1.250753768844221,0.33899497487437186,42.06057499999997
1.2570854271356782,0.33899497487437186,42.06057499999997
1.2634170854271354,0.33899497487437186,42.421299999999974
1.2697487437185928,0.33899497487437186,42.421299999999974
1.27608040201005,0.33899497487437186,42.421299999999974
1.2824120603015072,0.33899497487437186,42.782024999999976
1.2887437185929647,0.33899497487437186,42.782024999999976
1.2950753768844219,0.33899497487437186,43.50347499999998
1.301407035175879,0.33899497487437186,43.50347499999998
1.3077386934673365,0.33899497487437186,43.86419999999998
1.3140703517587937,0.33899497487437186,43.86419999999998
1.3204020100502512,0.33899497487437186,43.86419999999998
1.3267336683417084,0.33899497487437186,44.224924999999985
1.3330653266331656,0.33899497487437186,44.224924999999985
1.339396984924623,0.33899497487437186,44.224924999999985
1.3457286432160802,0.33899497487437186,44.94637499999999
1.3520603015075374,0.33899497487437186,45.30709999999999
1.3583919597989949,0.33899497487437186,45.66782499999999
1.364723618090452,0.33899497487437186,46.389275
1.3710552763819093,0.33899497487437186,46.389275
1.3773869346733667,0.33899497487437186,46.389275
1.383718592964824,0.33899497487437186,46.389275
1.3900502512562811,0.33899497487437186,46.389275
1.3963819095477386,0.33899497487437186,46.75
1.4027135678391958,0.33899497487437186,46.75
1.409045226130653,0.33899497487437186,46.75
1.4153768844221104,0.33899497487437186,46.75
1.4217085427135676,0.33899497487437186,46.75
1.4280402010050248,0.33899497487437186,46.75
1.4343718592964823,0.33899497487437186,46.75
1.4407035175879395,0.33899497487437186,46.75
1.4470351758793967,0.33899497487437186,46.75
1.453366834170854,0.33899497487437186,46.75
1.4596984924623113,0.33899497487437186,46.75
1.4660301507537687,0.33899497487437186,46.75
1.472361809045226,0.33899497487437186,46.75
1.4786934673366832,0.33899497487437186,46.75
1.4850251256281406,0.33899497487437186,46.75
1.4913567839195978,0.33899497487437186,46.75
1.497688442211055,0.33899497487437186,46.75
1.5040201005025124,0.33899497487437186,46.75
1.5103517587939697,0.33899497487437186,46.75
1.5166834170854269,0.33899497487437186,46.75
1.5230150753768843,0.33899497487437186,46.75
1.5293467336683415,0.33899497487437186,46.75
1.5356783919597987,0.33899497487437186,46.75
1.5420100502512561,0.33899497487437186,46.75
1.5483417085427134,0.33899497487437186,46.75
1.5546733668341706,0.33899497487437186,46.75
1.561005025125628,0.33899497487437186,46.75
1.5673366834170852,0.33899497487437186,46.75
1.5736683417085424,0.33899497487437186,46.75
1.5799999999999998,0.33899497487437186,46.75
0.32,0.3453266331658291,34.529
0.32633165829145727,0.3453266331658291,34.529
0.3326633165829146,0.3453266331658291,34.529
0.33899497487437186,0.3453266331658291,34.529
0.3453266331658291,0.3453266331658291,34.529
0.35165829145728644,0.3453266331658291,34.529
0.3579899497487437,0.3453266331658291,34.529
0.364321608040201,0.3453266331658291,34.529
0.3706532663316583,0.3453266331658291,34.529
0.37698492462311556,0.3453266331658291,34.529
0.3833165829145728,0.3453266331658291,34.529
0.38964824120603014,0.3453266331658291,34.529
0.3959798994974874,0.3453266331658291,34.529
0.40231155778894473,0.3453266331658291,34.529
0.408643216080402,0.3453266331658291,34.529
0.4149748743718593,0.3453266331658291,34.529
0.4213065326633166,0.3453266331658291,34.529
0.42763819095477384,0.3453266331658291,34.529
0.43396984924623117,0.3453266331658291,34.529
0.44030150753768843,0.3453266331658291,34.529
0.4466331658291457,0.3453266331658291,34.529
0.452964824120603,0.3453266331658291,34.529
0.4592964824120603,0.3453266331658291,34.529
0.46562814070351755,0.3453266331658291,34.529
0.47195979899497487,0.3453266331658291,34.529
0.47829145728643213,0.3453266331658291,34.529
0.4846231155778894,0.3453266331658291,34.529
0.4909547738693467,0.3453266331658291,34.529
0.497286432160804,0.3453266331658291,34.529
0.5036180904522612,0.3453266331658291,34.529
0.5099497487437186,0.3453266331658291,34.571325
0.5162814070351758,0.3453266331658291,34.571325
0.5226130653266331,0.3453266331658291,34.571325
0.5289447236180904,0.3453266331658291,34.571325
0.5352763819095476,0.3453266331658291,34.61365
0.541608040201005,0.3453266331658291,34.6983
0.5479396984924623,0.3453266331658291,34.6983
0.5542713567839196,0.3453266331658291,34.6983
0.5606030150753768,0.3453266331658291,34.6983
0.5669346733668341,0.3453266331658291,34.6983
0.5732663316582913,0.3453266331658291,34.78295
0.5795979899497488,0.3453266331658291,34.78295
0.585929648241206,0.3453266331658291,34.867599999999996
0.5922613065326632,0.3453266331658291,34.95225
0.5985929648241206,0.3453266331658291,35.03689999999999
0.6049246231155778,0.3453266331658291,35.03689999999999
0.6112562814070351,0.3453266331658291,35.03689999999999
0.6175879396984925,0.3453266331658291,35.03689999999999
0.6239195979899497,0.3453266331658291,35.03689999999999
0.630251256281407,0.3453266331658291,35.079224999999994
0.6365829145728643,0.3453266331658291,35.079224999999994
0.6429145728643215,0.3453266331658291,35.16387499999999
0.6492462311557788,0.3453266331658291,35.16387499999999
0.6555778894472362,0.3453266331658291,35.24852499999999
0.6619095477386934,0.3453266331658291,35.24852499999999
0.6682412060301507,0.3453266331658291,35.24852499999999
0.674572864321608,0.3453266331658291,35.33317499999999
0.6809045226130652,0.3453266331658291,35.460149999999985
0.6872361809045225,0.3453266331658291,35.54479999999999
0.6935678391959799,0.3453266331658291,35.587124999999986
0.6998994974874371,0.3453266331658291,35.587124999999986
0.7062311557788944,0.3453266331658291,35.587124999999986
0.7125628140703517,0.3453266331658291,35.71409999999999
0.7188944723618089,0.3453266331658291,35.71409999999999
0.7252261306532662,0.3453266331658291,35.756424999999986
0.7315577889447236,0.3453266331658291,35.798749999999984
0.7378894472361808,0.3453266331658291,35.88339999999998
0.7442211055276381,0.3453266331658291,35.968049999999984
0.7505527638190954,0.3453266331658291,36.01037499999998
0.7568844221105526,0.3453266331658291,36.09502499999998
0.7632160804020099,0.3453266331658291,36.137349999999984
0.7695477386934673,0.3453266331658291,36.137349999999984
0.7758793969849245,0.3453266331658291,36.17967499999998
0.7822110552763818,0.3453266331658291,36.17967499999998
0.7885427135678391,0.3453266331658291,36.22199999999998
0.7948743718592963,0.3453266331658291,36.22199999999998
0.8012060301507536,0.3453266331658291,36.22199999999998
0.807537688442211,0.3453266331658291,36.22199999999998
0.8138693467336682,0.3453266331658291,36.22199999999998
0.8202010050251256,0.3453266331658291,36.02694999999998
0.8265326633165828,0.3453266331658291,36.02694999999998
0.83286432160804,0.3453266331658291,35.92942499999997
0.8391959798994975,0.3453266331658291,35.73437499999997
0.8455276381909547,0.3453266331658291,35.63684999999997
0.8518592964824119,0.3453266331658291,35.53932499999997
0.8581909547738693,0.3453266331658291,35.34427499999997
0.8645226130653265,0.3453266331658291,35.24674999999996
0.8708542713567837,0.3453266331658291,35.24674999999996
0.8771859296482412,0.3453266331658291,35.14922499999996
0.8835175879396984,0.3453266331658291,35.14922499999996
0.8898492462311556,0.3453266331658291,34.85664999999996
0.896180904522613,0.3453266331658291,34.759124999999955
0.9025125628140702,0.3453266331658291,34.66159999999995
0.9088442211055274,0.3453266331658291,34.56407499999995
0.9151758793969849,0.3453266331658291,34.36902499999995
0.9215075376884421,0.3453266331658291,34.36902499999995
0.9278391959798993,0.3453266331658291,34.17397499999994
0.9341708542713567,0.3453266331658291,34.17397499999994
0.9405025125628139,0.3453266331658291,34.076449999999944
0.9468341708542711,0.3453266331658291,34.076449999999944
0.9531658291457286,0.3453266331658291,33.97892499999994
0.9594974874371858,0.3453266331658291,33.88139999999994
0.965829145728643,0.3453266331658291,33.78387499999994
0.9721608040201004,0.3453266331658291,33.68634999999993
0.9784924623115576,0.3453266331658291,33.68634999999993
0.9848241206030148,0.3453266331658291,33.68634999999993
0.9911557788944723,0.3453266331658291,33.68634999999993
0.9974874371859295,0.3453266331658291,33.68634999999993
1.0038190954773867,0.3453266331658291,33.588824999999936
1.0101507537688441,0.3453266331658291,33.588824999999936
1.0164824120603013,0.3453266331658291,33.588824999999936
1.0228140703517585,0.3453266331658291,33.588824999999936
1.029145728643216,0.3453266331658291,33.588824999999936
1.0354773869346732,0.3453266331658291,33.49129999999993
1.0418090452261304,0.3453266331658291,33.393774999999934
